1	-25.164522
1	-16.136179
4	-13.297713
4	-10.381212
4	-13.195604
4	-13.304600
4	-11.698895
4	-13.239277
4	-13.317523
4	-13.506783
4	-12.006736
4	-13.660822
4	-13.365859
4	-13.089060
4	-11.464430
4	-13.501682
4	-14.318057
4	-13.566402
4	-14.127253
4	-11.884437
4	-13.095551
4	-14.993819
4	-17.019892
4	-14.945954
4	-14.765052
4	-16.059280
4	-15.876396
4	-16.307432
4	-21.673517
4	-22.140923
4	-19.842503
4	-18.825399
4	-19.532282
4	-20.120768
4	-18.260838
4	-19.838337
4	-18.873363
4	-19.635796
4	-19.548925
4	-19.624199
4	-19.069777
4	-19.702137
4	-20.794674
4	-25.364792
4	-30.626278
2	-31.201223
2	-29.965387
2	-29.205433
2	-29.641495
2	-27.653721
2	-21.960430
2	-20.475315
2	-15.413207
2	-16.395611
2	-16.485003
2	-15.775675
2	-16.268488
2	-16.401108
4	-15.976431
4	-16.527634
4	-17.117756
4	-18.038252
4	-18.344151
4	-17.047682
4	-19.855576
4	-19.519228
4	-18.784384
4	-18.408587
4	-17.319384
4	-19.763460
4	-19.292404
4	-19.611387
4	-20.687084
4	-20.112034
4	-22.675892
4	-21.898462
4	-21.961588
4	-20.338873
4	-20.004515
4	-18.174545
4	-17.851635
4	-18.679258
4	-18.725845
4	-19.117525
4	-19.957153
4	-18.472166
4	-20.180578
4	-21.878592
4	-24.644537
4	-26.503250
4	-29.782490
4	-30.397583
2	-33.046188
2	-31.210480
2	-33.199081
2	-32.208023
2	-31.141176
2	-34.909393
2	-35.375519
2	-36.341469
2	-34.054142
2	-35.337772
2	-33.588470
2	-28.258659
2	-21.164307
4	-18.744659
4	-16.749462
4	-19.012815
4	-16.929449
4	-17.993582
4	-17.422892
4	-17.124323
4	-18.061033
4	-16.645288
4	-17.119953
4	-17.163559
4	-16.133602
4	-18.483856
4	-19.613375
4	-20.917723
4	-26.568018
4	-28.556763
2	-34.165432
2	-33.634312
2	-32.297070
2	-33.543930
2	-36.023235
2	-35.988148
2	-34.325848
2	-34.592648
2	-37.311420
2	-36.447346
2	-37.333340
2	-35.714367
2	-36.793003
3	-36.525108
3	-37.306374
3	-35.741131
3	-35.586842
3	-34.740822
3	-35.967766
3	-35.386631
3	-36.433311
3	-36.163815
3	-36.262569
3	-36.994293
3	-36.018272
3	-34.978752
3	-35.986164
3	-36.734470
3	-36.986408
3	-36.638359
3	-35.862453
3	-36.508072
3	-36.497723
3	-36.845367
3	-35.039837
3	-35.616386
3	-36.183681
3	-36.870323
3	-36.740837
3	-34.583481
3	-36.697403
3	-36.447525
3	-34.826546
3	-35.934261
3	-35.997761
3	-35.491058
3	-33.368687
3	-37.611740
3	-33.846195
3	-36.079700
3	-35.650356
3	-35.273247
3	-37.664165
3	-36.190582
3	-36.114315
3	-35.876328
3	-36.143421
3	-36.050022
3	-35.850372
3	-36.845196
3	-35.039375
3	-34.931297
3	-36.940781
3	-35.599674
3	-37.127922
3	-37.097038
3	-35.260254
3	-37.419266
3	-36.196239
3	-37.133957
3	-36.728867
3	-36.358913
3	-35.659180
3	-35.935875
3	-35.203808
3	-34.259155
3	-37.526886
3	-37.101387
3	-35.654072
3	-35.771217
3	-34.390213
3	-36.239975
3	-34.846531
3	-33.961281
3	-32.468899
3	-31.698700
1	-26.642115
1	-17.287149
4	-13.721910
4	-15.103236
4	-12.439479
4	-14.119173
4	-12.024512
4	-12.372717
4	-12.352736
4	-12.803253
4	-13.686250
4	-13.231953
4	-12.907067
4	-14.456271
4	-14.427211
4	-12.053205
4	-15.258110
4	-16.381638
4	-15.378307
4	-17.156269
4	-16.511183
4	-16.573000
4	-16.577015
4	-17.660402
4	-22.496185
4	-26.257816
4	-28.854374
4	-23.994156
4	-25.754484
4	-28.068949
2	-33.240467
2	-33.695873
2	-34.566952
2	-33.788570
2	-33.509674
2	-35.630978
2	-34.844509
2	-35.145149
2	-34.332428
2	-26.596888
2	-27.538818
2	-33.186253
2	-21.959009
4	-17.527668
4	-15.034533
4	-16.648708
4	-14.690459
4	-16.730513
4	-15.096783
4	-17.804180
4	-18.884640
4	-20.698864
4	-23.107019
4	-24.974453
4	-25.044468
4	-27.524525
4	-27.034555
4	-23.098837
4	-19.853313
4	-18.514994
4	-17.611076
4	-14.517734
4	-15.055872
4	-16.378908
4	-14.505697
4	-16.439466
4	-16.596430
4	-15.682699
4	-14.212524
4	-15.953490
4	-16.831280
4	-16.859459
4	-16.490170
4	-18.163296
4	-18.636976
4	-17.721651
4	-17.643778
4	-19.216312
4	-26.511961
4	-23.112307
4	-19.518549
4	-17.865156
4	-16.531294
4	-16.670309
4	-16.544767
4	-16.180170
4	-15.589516
4	-16.299450
4	-14.499692
4	-15.901451
4	-16.347252
4	-16.720509
4	-17.461014
4	-18.382271
4	-18.797028
4	-19.668608
4	-21.518930
4	-26.141937
2	-33.417473
2	-31.947315
2	-34.199734
2	-32.335938
2	-32.911484
2	-32.618542
2	-32.086159
2	-35.696907
2	-33.782154
2	-32.215530
2	-28.926214
2	-19.901451
2	-14.837284
4	-13.431602
4	-14.552212
4	-14.087318
4	-14.756323
4	-15.471172
4	-15.613428
4	-18.693054
4	-19.531914
4	-22.831057
4	-21.771906
4	-20.953449
4	-19.086452
4	-18.542749
4	-18.621572
4	-20.402479
4	-22.110420
4	-22.431166
4	-26.413136
2	-33.526997
2	-36.608913
2	-36.053795
2	-36.301369
2	-34.267616
2	-33.058800
2	-29.707645
2	-34.962708
2	-32.924622
2	-27.267567
2	-20.661989
2	-19.193260
2	-18.042425
4	-23.532562
4	-30.178883
4	-25.507429
4	-18.843960
4	-18.621368
4	-18.959036
4	-18.958282
4	-18.142958
4	-18.678226
4	-18.371321
4	-24.022282
4	-29.178532
2	-33.785339
2	-31.351017
2	-33.174820
2	-33.901306
2	-32.450951
2	-30.122898
2	-32.597416
2	-30.621975
2	-23.566610
2	-18.314838
2	-18.663235
2	-19.631773
2	-21.594620
4	-21.246168
4	-22.260439
4	-22.462126
4	-26.166248
4	-27.732916
4	-29.173895
4	-29.607288
2	-33.518002
2	-32.582745
2	-34.603596
2	-36.234230
2	-34.242687
2	-35.418846
2	-34.314857
2	-33.963581
2	-35.590172
2	-35.288883
2	-36.079296
2	-35.894287
2	-36.992580
3	-36.750160
3	-35.273495
3	-38.001434
3	-35.759296
3	-36.322021
3	-36.288715
3	-35.330437
3	-36.007713
3	-36.945995
3	-36.214668
3	-36.214645
3	-35.860390
3	-36.261242
3	-34.755219
3	-35.745415
3	-35.643505
3	-37.557190
3	-37.155182
3	-35.979977
3	-36.701839
3	-37.802605
3	-35.544804
3	-37.019127
3	-35.581192
3	-34.920296
3	-32.414097
3	-36.984188
3	-35.936836
3	-34.696598
3	-36.325180
3	-35.896847
3	-36.685238
3	-35.420677
3	-36.044651
3	-36.418186
3	-34.811081
3	-35.281666
3	-36.471161
3	-35.419922
3	-35.549488
3	-36.859425
3	-36.335163
3	-36.594765
3	-36.456818
3	-36.865681
3	-35.043938
3	-35.939316
3	-34.554531
3	-35.437244
3	-37.230385
3	-36.698189
3	-34.190071
3	-35.301311
3	-33.641270
3	-31.217140
3	-35.345215
3	-36.289856
3	-34.849766
3	-36.178429
3	-35.795864
3	-35.646755
3	-35.605984
3	-36.788883
3	-36.344883
3	-33.309708
3	-31.746994
3	-36.454899
3	-36.369297
3	-37.065903
3	-37.008965
3	-34.362061
3	-35.120087
3	-33.633968
3	-36.359604
3	-37.736561
3	-37.461403
3	-35.045792
3	-36.238617
3	-34.784081
3	-34.377575
3	-35.445587
3	-36.549091
3	-36.677162
3	-35.303154
3	-36.577137
3	-35.312675
3	-36.641376
3	-35.390594
3	-35.885086
